Node	EASI304.unmapped.rma6	EASI306.unmapped.rma6	EASI307.unmapped.rma6	EASI308.unmapped.rma6	EASI230.unmapped.rma6	EASI231.unmapped.rma6	EASI232.unmapped.rma6	EASI233.unmapped.rma6	EASI234.unmapped.rma6	EASI235.unmapped.rma6	EASI236.unmapped.rma6	EASI237.unmapped.rma6	EASI238.unmapped.rma6	EASI239.unmapped.rma6	EASI240.unmapped.rma6	EASI241.unmapped.rma6	EASI242.unmapped.rma6	EASI243.unmapped.rma6	EASI244.unmapped.rma6	EASI245.unmapped.rma6	EASI246.unmapped.rma6	EASI247.unmapped.rma6	EASI248.unmapped.rma6	EASI249.unmapped.rma6	EASI250.unmapped.rma6	EASI251.unmapped.rma6	EASI252.unmapped.rma6	EASI253.unmapped.rma6	EASI254.unmapped.rma6	EASI255.unmapped.rma6	EASI256.unmapped.rma6	EASI257.unmapped.rma6	EASI258.unmapped.rma6	EASI259.unmapped.rma6	EASI260.unmapped.rma6	EASI261.unmapped.rma6	EASI262.unmapped.rma6	EASI263.unmapped.rma6	EASI264.unmapped.rma6	EASI265.unmapped.rma6	EASI266.unmapped.rma6	EASI267.unmapped.rma6	EASI268.unmapped.rma6	EASI269.unmapped.rma6	EASI270.unmapped.rma6	EASI271.unmapped.rma6	EASI272.unmapped.rma6	EASI273.unmapped.rma6	EASI274.unmapped.rma6	EASI275.unmapped.rma6	EASI276.unmapped.rma6	EASI277.unmapped.rma6	EASI278.unmapped.rma6	EASI279.unmapped.rma6	EASI280.unmapped.rma6	EASI281.unmapped.rma6	EASI282.unmapped.rma6	EASI283.unmapped.rma6	EASI284.unmapped.rma6	EASI285.unmapped.rma6	EASI286.unmapped.rma6	EASI287.unmapped.rma6	EASI288.unmapped.rma6	EASI290.unmapped.rma6	EASI291.unmapped.rma6	EASI292.unmapped.rma6	EASI293.unmapped.rma6	EASI294.unmapped.rma6	EASI295.unmapped.rma6	EASI296.unmapped.rma6	EASI297.unmapped.rma6	EASI298.unmapped.rma6	EASI299.unmapped.rma6	EASI300.unmapped.rma6	EASI301.unmapped.rma6	EASI302.unmapped.rma6
Mycobacterium_tuberculosis_KZN_1435	14	5	7	2	7	8	12	8	9	6	16	13	9	10	19	5	3	4	0	5	4	3	8	4	0	3	1	2	6	1	5	4	5	10	7	3	2	5	2	5	2	7	5	3	3	7	2	4	5	10	7	2	2	6	5	4	6	1	3	0	3	1	5	0	6	2	4	5	5	11	2	10	65	10	6	28
Mycobacterium_tuberculosis_complex	21	11	5	6	10	35	14	18	41	16	35	28	17	29	17	15	8	6	2	6	3	4	9	12	5	7	0	5	6	3	6	5	11	28	28	5	10	9	14	2	6	12	4	8	4	13	5	8	2	18	7	0	5	2	2	5	3	4	1	5	13	1	3	5	7	3	5	12	5	22	9	4	137	12	9	61
Mycobacterium_tuberculosis_variant_africanum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_tuberculosis_variant_bovis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacteroides_abscessus	42	19	27	9	25	39	28	28	42	23	25	33	19	27	25	20	27	26	3	23	14	12	19	17	11	9	13	7	10	10	12	16	22	39	37	10	19	26	14	10	9	23	26	22	15	29	37	19	22	44	14	8	20	20	17	14	22	14	23	21	20	14	31	2	6	14	40	37	41	61	45	15	26	25	34	44
Mycobacteroides_abscessus_subsp._abscessus	10	16	5	2	5	14	13	15	11	1	4	7	6	8	9	6	7	8	0	5	4	0	3	5	3	2	7	0	5	4	7	14	5	7	14	5	4	8	6	1	4	9	6	1	7	6	15	4	7	10	6	4	2	5	2	4	8	8	8	7	2	6	12	0	4	1	8	16	11	18	7	4	14	6	9	14
Mycobacteroides_abscessus_subsp._bolletii	0	0	1	1	3	3	3	4	6	2	0	4	1	0	1	3	0	1	0	0	0	1	2	1	0	2	0	1	1	0	0	0	1	4	3	0	2	3	1	0	1	1	2	1	1	1	3	0	0	5	2	0	1	0	0	2	1	0	1	0	4	1	0	0	0	0	2	1	3	4	1	0	1	0	1	1
Mycobacteroides_abscessus_subsp._bolletii_50594	3	1	0	0	0	0	0	6	0	0	0	2	0	3	4	3	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	2	0	1	2	0	0	0	1	0	0	1	1	2	2	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3	2	1	1	0	2	2	1	0
Mycobacteroides_abscessus_subsp._massiliense	12	3	8	3	3	10	7	5	8	2	10	12	6	4	4	5	3	5	0	6	3	3	1	2	3	2	3	1	3	2	1	3	3	8	11	3	5	4	9	2	1	6	2	6	2	3	7	8	0	5	3	2	7	8	2	8	5	5	1	4	4	1	6	1	1	0	4	9	8	13	10	8	8	5	10	11
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	11	1	1	0	0	2	5	2	6	3	0	3	7	0	1	2	5	1	0	2	0	1	0	0	0	0	1	0	3	0	3	1	2	5	6	1	1	3	2	3	1	2	2	2	2	0	4	3	0	0	1	2	4	4	1	2	2	2	3	1	2	0	0	0	1	1	9	8	9	7	8	2	11	5	6	6
Mycoplasma_haemocanis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_haemofelis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_mycoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_ovipneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Neisseria_elongata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_elongata_subsp._glycolytica	0	0	1	1	0	0	0	1	1	1	1	0	3	1	2	2	0	3	2	8	1	1	5	1	1	1	1	2	2	1	1	0	2	1	1	2	1	3	0	4	0	3	3	1	0	1	1	0	2	0	2	1	0	2	2	0	2	5	3	3	2	0	0	0	5	1	0	0	0	2	0	1	0	0	1	1
Neisseria_gonorrhoeae	0	1	0	6	1	2	2	2	0	2	2	0	2	1	0	7	1	2	2	2	3	1	5	0	2	2	1	3	2	3	0	1	2	3	1	5	3	1	2	2	0	1	4	1	2	1	0	0	2	1	3	4	3	1	0	1	3	1	4	4	0	2	1	0	0	1	0	0	1	3	0	3	1	0	2	3
Neisseria_gonorrhoeae_NG-k51.05	0	2	1	1	0	0	0	2	1	3	1	0	3	0	1	6	0	1	0	0	0	0	0	3	0	1	1	3	0	0	0	2	0	1	2	0	1	0	0	1	0	1	0	1	2	0	0	0	0	0	0	1	0	1	0	1	0	4	0	0	2	1	0	0	0	2	2	0	0	0	1	0	1	0	0	1
Neisseria_meningitidis	0	1	1	3	1	1	0	0	0	6	3	1	7	5	3	44	1	2	5	22	3	2	21	3	2	3	4	1	2	6	5	3	2	4	6	1	3	4	2	9	4	1	6	5	0	1	2	7	7	3	6	1	3	6	0	2	0	14	3	20	1	5	2	1	3	5	2	2	5	6	0	2	1	3	1	3
Neisseria_meningitidis_8013	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_H44/76	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_M0579	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Neisseria_mucosa	0	0	0	2	0	0	0	0	0	0	1	1	2	1	0	11	1	0	1	2	1	1	0	0	1	1	1	1	0	1	0	4	1	0	1	0	1	0	0	0	0	0	0	2	1	1	1	2	1	1	0	1	1	1	2	0	0	1	2	4	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0
Neisseria_sicca	1	0	0	1	0	0	1	2	0	2	3	0	1	2	1	10	1	0	2	0	0	0	3	0	2	0	0	0	0	1	1	0	0	2	0	0	1	3	0	1	4	0	1	3	0	2	0	5	1	0	0	0	0	1	0	0	2	3	2	0	0	1	0	0	2	2	1	0	0	1	0	0	3	0	0	0
Neisseria_subflava	0	0	0	0	0	1	0	1	2	1	4	1	0	0	1	8	0	1	0	2	0	1	1	1	0	0	1	2	1	4	1	1	0	2	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	3	1	11	0	0	1	0	3	3	0	0	0	0	0	2	0	1	0	0
Neisseria_weaveri	1	1	0	2	0	0	0	0	0	1	0	1	1	3	2	12	0	1	3	10	0	3	19	0	0	2	1	3	1	2	1	0	0	0	0	2	0	0	1	0	2	1	2	3	1	2	1	1	3	1	1	0	0	0	1	1	0	13	2	11	1	0	0	0	0	2	1	2	3	2	1	0	0	1	1	1
Orthohepadnavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Orthopoxvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraavulavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parvimonas_micra	0	1	0	1	0	0	1	1	2	0	3	0	0	1	0	23	0	0	0	35	1	0	52	0	0	0	2	1	0	0	7	0	13	9	1	0	0	2	0	0	1	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	56	0	55	0	0	2	12	1	1	0	2	0	0	0	0	0	1	1	1
Pasteurella_multocida	0	0	0	0	1	3	0	2	1	16	3	13	16	1	0	42	2	0	4	17	0	1	23	1	0	0	2	2	2	0	8	0	6	1	0	0	2	0	0	0	0	0	2	1	2	1	1	13	2	0	1	1	0	0	0	1	0	56	3	28	0	1	0	3	11	8	2	0	0	0	1	0	1	3	2	2
Pasteurella_multocida_subsp._multocida	2	3	1	0	0	0	0	0	1	0	1	3	4	1	0	18	0	2	1	8	4	17	6	0	1	6	0	0	3	0	2	110	2	0	2	1	26	6	0	0	0	9	0	0	2	10	0	13	0	0	1	1	3	0	4	1	7	14	1	7	0	0	1	14	111	9	6	2	0	1	2	7	17	19	0	4
Pasteurella_multocida_subsp._multocida_str._3480	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Pasteurella_multocida_subsp._septica	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptostreptococcus_anaerobius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polyomaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_gingivalis	1	2	0	4	0	1	0	2	3	1	1	1	2	4	2	15	1	3	1	0	1	1	5	0	3	1	0	4	0	2	3	1	4	3	1	1	4	1	1	2	6	2	1	3	1	0	3	0	4	1	1	1	4	2	2	6	1	353	3	417	1	2	4	1	2	1	0	1	1	6	2	1	2	0	0	4
Porphyromonas_gingivalis_TDC60	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	33	0	30	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
Porphyromonas_gingivalis_W83	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	25	0	40	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_africae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_akari	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_conorii	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Rickettsia_felis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_japonica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_prowazekii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_rickettsii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Rickettsia_sibirica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_typhi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Salmonella_enterica	8	5	4	7	4	2	4	5	4	6	7	36	6	14	5	26	11	8	13	30	6	10	25	3	9	1	11	11	8	12	8	13	8	40	4	7	3	6	4	10	15	3	5	9	4	6	4	7	6	5	7	6	3	9	6	2	2	17	15	134	7	11	4	4	7	19	7	5	6	6	3	9	3	5	8	5
Salmonella_enterica_subsp._VII	0	1	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	2	0	1	0	0	0	0	1	1	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0
Salmonella_enterica_subsp._enterica	1	8	2	5	1	2	1	0	4	3	4	20	10	6	4	12	4	4	2	17	3	5	17	5	3	2	8	6	2	10	5	4	7	6	3	3	3	5	1	2	8	5	4	6	4	3	4	5	5	7	2	1	4	5	2	3	2	15	11	35	4	5	1	1	4	8	2	4	2	1	1	11	1	3	4	2
Salmonella_enterica_subsp._enterica_serovar_4,[5],12:i	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Derby	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0
Salmonella_enterica_subsp._enterica_serovar_Djakarta_str._S-1087	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Dublin_str._ATCC_39184	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Gaminara	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Infantis	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Muenchen	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Senftenberg	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._salamae_serovar_55:k:z39_str._1315K	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	2	0	1	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
Sheeppox_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shigella_boydii	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Shigella_dysenteriae	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shigella_flexneri	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Shigella_sonnei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Simian_virus_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_aureus	0	3	0	1	2	0	2	1	0	2	6	0	0	3	2	43	0	2	10	2	4	1	3	0	1	3	2	4	2	2	64	1	8	2	2	0	2	3	0	2	2	3	1	1	9	4	3	3	1	2	0	2	0	1	0	3	1	2	4	4	1	1	0	6	4	10	3	1	1	0	1	2	0	1	2	4
Staphylococcus_aureus_subsp._aureus_ST398	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_cohnii	0	0	0	2	35	0	1	2	1	0	2	2	0	1	0	8	4	0	4	1	0	0	4	1	2	0	1	1	0	0	17	0	3	1	1	2	3	1	0	0	0	0	0	0	7	3	1	6	1	3	0	0	0	2	1	0	0	1	1	0	0	1	0	11	9	2	1	0	1	1	0	2	2	2	0	1
Staphylococcus_epidermidis	4	1	1	0	2	5	2	2	0	0	6	2	0	1	0	6	2	1	1	6	1	1	1	1	1	4	2	26	1	0	21	1	5	7	0	0	1	0	0	0	1	1	0	0	5	5	0	1	1	0	1	0	1	1	0	0	0	0	1	1	2	1	0	11	8	7	3	6	0	2	2	15	21	7	2	94
Staphylococcus_equorum	1	0	0	0	2	1	0	0	0	0	11	0	0	0	0	119	0	0	4	1	0	0	0	0	0	2	0	0	0	0	21	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	100	1	0	0	0	0	0	0	0	1	1	3	1	10	0	0	11	3	1	0	0	0	0	0	1	0	68	1	2
Staphylococcus_hominis	0	0	0	0	1	3	0	3	0	0	3	1	1	0	0	5	0	0	1	1	0	0	1	0	0	1	0	3	1	1	19	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	2	0	1	0	0	0	2	0	0	4	3	4	2	0	0	0	0	1	1	1	0	2
Staphylococcus_hominis_subsp._hominis	0	0	0	1	0	0	0	0	2	0	1	2	0	0	0	1	1	0	0	4	0	0	0	0	0	1	0	8	0	0	9	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	2	5	0	0	0	0	0	0	0	2	1	0	4
Staphylococcus_nepalensis	0	0	0	0	1	0	0	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	2	5	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	1
